year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,diversion_rate,avg_delay_minutes_per_flight,high_delay
2012,6,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31.0,12.0,10.85,0.0,1.0,0.0,0.15,1.0,0.0,636.0,618.0,0.0,15.0,0.0,3.0,0.3870967741935484,0.03225806451612903,0.0,20.516129032258064,1
2003,10,US,US Airways Inc.,ILM,"Wilmington, NC: Wilmington International",155.0,9.0,2.22,0.0,6.57,0.0,0.21,3.0,0.0,229.0,61.0,0.0,161.0,0.0,7.0,0.05806451612903226,0.01935483870967742,0.0,1.4774193548387098,0
2009,2,9E,Pinnacle Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",25.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,119.0,31.0,54.0,34.0,0.0,0.0,0.16,0.0,0.0,4.76,0
2018,11,C5,"Commutair Aka Champlain Enterprises, Inc.",SBN,"South Bend, IN: South Bend International",24.0,17.0,2.06,0.0,4.79,0.0,10.15,3.0,0.0,1547.0,190.0,0.0,201.0,0.0,1156.0,0.7083333333333334,0.125,0.0,64.45833333333333,1
2010,2,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",380.0,95.0,31.15,5.27,16.97,0.49,41.11,21.0,0.0,5792.0,1661.0,733.0,692.0,22.0,2684.0,0.25,0.05526315789473684,0.0,15.242105263157894,1
2023,12,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",113.0,13.0,4.93,1.0,1.07,1.0,5.0,0.0,0.0,697.0,406.0,55.0,24.0,55.0,157.0,0.11504424778761062,0.0,0.0,6.168141592920354,0
2007,6,FL,AirTran Airways Corporation,CLT,"Charlotte, NC: Charlotte Douglas International",328.0,118.0,34.93,2.74,27.15,0.0,53.19,1.0,0.0,6385.0,1283.0,208.0,1340.0,0.0,3554.0,0.3597560975609756,0.003048780487804878,0.0,19.466463414634145,1
2022,7,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",62.0,11.0,6.67,0.0,0.0,0.21,4.12,0.0,0.0,343.0,218.0,0.0,0.0,4.0,121.0,0.1774193548387097,0.0,0.0,5.532258064516129,0
2021,5,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",11.0,3.0,1.61,0.99,0.19,0.0,0.22,0.0,0.0,194.0,85.0,78.0,10.0,0.0,21.0,0.2727272727272727,0.0,0.0,17.636363636363637,1
2008,9,F9,Frontier Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",60.0,3.0,1.6,0.0,1.4,0.0,0.0,0.0,0.0,96.0,56.0,0.0,40.0,0.0,0.0,0.05,0.0,0.0,1.6,0
2020,2,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",27.0,4.0,0.56,0.27,1.47,0.0,1.7,0.0,0.0,184.0,24.0,14.0,54.0,0.0,92.0,0.14814814814814814,0.0,0.0,6.814814814814815,0
2005,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",37.0,18.0,12.0,0.0,1.0,0.0,5.0,0.0,0.0,1183.0,496.0,0.0,324.0,0.0,363.0,0.4864864864864865,0.0,0.0,31.972972972972972,1
2013,8,US,US Airways Inc.,DSM,"Des Moines, IA: Des Moines International",7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.14285714285714285,0.0,0.0,2.142857142857143,0
2005,1,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",64.0,18.0,10.0,1.0,4.0,0.0,3.0,2.0,0.0,722.0,315.0,73.0,240.0,0.0,94.0,0.28125,0.03125,0.0,11.28125,1
2022,3,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",75.0,11.0,4.45,2.91,3.44,0.0,0.2,0.0,0.0,535.0,362.0,68.0,102.0,0.0,3.0,0.14666666666666667,0.0,0.0,7.133333333333334,0
2022,2,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",48.0,13.0,0.11,8.52,2.63,0.0,1.74,2.0,0.0,1613.0,4.0,1343.0,126.0,0.0,140.0,0.2708333333333333,0.041666666666666664,0.0,33.604166666666664,1
2007,7,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",31.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,379.0,174.0,135.0,0.0,0.0,70.0,0.16129032258064516,0.0,0.0,12.225806451612904,0
2006,5,FL,AirTran Airways Corporation,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1119.0,198.0,32.93,1.0,35.16,0.0,128.91,3.0,2.0,12893.0,1791.0,24.0,1864.0,0.0,9214.0,0.1769436997319035,0.002680965147453083,0.0017873100983020554,11.5218945487042,0
2013,12,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",614.0,167.0,43.58,6.08,76.41,0.0,40.93,21.0,2.0,10947.0,2592.0,564.0,4734.0,0.0,3057.0,0.2719869706840391,0.03420195439739414,0.003257328990228013,17.82899022801303,1
2021,11,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",118.0,19.0,10.04,0.0,4.41,0.0,4.55,1.0,0.0,2749.0,1341.0,0.0,142.0,0.0,1266.0,0.16101694915254236,0.00847457627118644,0.0,23.296610169491526,0
2024,11,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",30.0,4.0,2.27,0.0,1.17,0.0,0.56,0.0,0.0,251.0,134.0,0.0,22.0,0.0,95.0,0.13333333333333333,0.0,0.0,8.366666666666667,0
2007,1,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",151.0,26.0,3.38,3.74,4.33,0.0,14.54,9.0,1.0,1429.0,168.0,267.0,185.0,0.0,809.0,0.17218543046357615,0.059602649006622516,0.006622516556291391,9.463576158940397,0
2006,7,CO,Continental Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",253.0,117.0,50.98,4.31,42.7,0.86,18.15,0.0,0.0,8423.0,3221.0,647.0,2411.0,27.0,2117.0,0.4624505928853755,0.0,0.0,33.29249011857708,1
2018,8,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",88.0,21.0,4.03,0.03,6.57,0.0,10.37,0.0,0.0,1444.0,180.0,10.0,346.0,0.0,908.0,0.23863636363636365,0.0,0.0,16.40909090909091,1
2024,8,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",64.0,11.0,2.45,0.77,3.02,0.0,4.76,4.0,2.0,507.0,92.0,112.0,131.0,0.0,172.0,0.171875,0.0625,0.03125,7.921875,0
2014,3,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",114.0,20.0,12.05,0.0,4.14,0.0,3.81,0.0,0.0,1066.0,833.0,0.0,119.0,0.0,114.0,0.17543859649122806,0.0,0.0,9.350877192982455,0
2018,5,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",224.0,51.0,18.33,1.26,21.01,0.0,10.41,1.0,0.0,2945.0,876.0,101.0,1509.0,0.0,459.0,0.22767857142857142,0.004464285714285714,0.0,13.147321428571429,1
2003,10,FL,AirTran Airways Corporation,DCA,"Washington, DC: Ronald Reagan Washington National",46.0,4.0,2.0,0.0,0.15,0.0,1.85,0.0,0.0,171.0,58.0,0.0,9.0,0.0,104.0,0.08695652173913043,0.0,0.0,3.717391304347826,0
2003,8,TZ,ATA Airlines d/b/a ATA,PHL,"Philadelphia, PA: Philadelphia International",93.0,22.0,1.44,0.0,13.96,0.0,6.6,0.0,0.0,1371.0,49.0,0.0,871.0,0.0,451.0,0.23655913978494625,0.0,0.0,14.741935483870968,1
2006,7,OH,Comair Inc.,SGF,"Springfield, MO: Springfield-Branson National",62.0,7.0,3.56,0.98,2.46,0.0,0.0,0.0,0.0,195.0,85.0,65.0,45.0,0.0,0.0,0.11290322580645161,0.0,0.0,3.1451612903225805,0
2019,1,CP,Compass Airlines,GEG,"Spokane, WA: Spokane International",178.0,39.0,9.34,2.27,5.97,0.0,21.43,0.0,2.0,3516.0,1300.0,151.0,281.0,0.0,1784.0,0.21910112359550563,0.0,0.011235955056179775,19.752808988764045,1
2022,10,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",101.0,9.0,3.15,0.13,1.7,0.0,4.02,0.0,0.0,373.0,150.0,6.0,31.0,0.0,186.0,0.0891089108910891,0.0,0.0,3.6930693069306932,0
2014,1,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",211.0,61.0,21.23,0.1,3.43,0.0,36.24,1.0,0.0,3278.0,884.0,7.0,97.0,0.0,2290.0,0.2890995260663507,0.004739336492890996,0.0,15.535545023696683,1
2022,12,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",27.0,7.0,4.37,0.0,2.1,0.0,0.53,0.0,0.0,351.0,211.0,0.0,124.0,0.0,16.0,0.25925925925925924,0.0,0.0,13.0,1
2008,11,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",175.0,30.0,12.74,2.57,9.5,0.0,5.2,0.0,0.0,1357.0,500.0,109.0,303.0,0.0,445.0,0.17142857142857143,0.0,0.0,7.7542857142857144,0
2014,8,EV,ExpressJet Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",85.0,16.0,6.97,0.0,3.3,0.0,5.73,1.0,0.0,900.0,394.0,0.0,133.0,0.0,373.0,0.18823529411764706,0.011764705882352941,0.0,10.588235294117647,0
2020,7,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.01639344262295082,0.0,0.0,0.4918032786885246,0
2016,6,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",125.0,31.0,8.9,0.89,6.01,0.0,15.21,0.0,0.0,2826.0,687.0,156.0,214.0,0.0,1769.0,0.248,0.0,0.0,22.608,1
2007,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",331.0,111.0,46.54,1.51,34.0,0.0,28.95,1.0,0.0,4923.0,1868.0,103.0,1342.0,0.0,1610.0,0.33534743202416917,0.0030211480362537764,0.0,14.873111782477341,1
2019,8,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",114.0,19.0,1.29,4.76,5.1,0.0,7.85,0.0,1.0,1128.0,78.0,159.0,330.0,0.0,561.0,0.16666666666666666,0.0,0.008771929824561403,9.894736842105264,0
2022,12,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",946.0,229.0,92.11,10.81,91.03,0.0,35.05,31.0,1.0,17221.0,10185.0,1507.0,3394.0,0.0,2135.0,0.24207188160676532,0.03276955602536998,0.0010570824524312897,18.20401691331924,1
2013,5,MQ,American Eagle Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",31.0,8.0,1.72,1.24,3.74,0.0,1.3,1.0,0.0,412.0,138.0,50.0,94.0,0.0,130.0,0.25806451612903225,0.03225806451612903,0.0,13.290322580645162,1
2022,12,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",41.0,13.0,3.93,1.0,6.76,0.0,1.31,1.0,0.0,617.0,198.0,22.0,265.0,0.0,132.0,0.3170731707317073,0.024390243902439025,0.0,15.048780487804878,1
2005,9,OH,Comair Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",540.0,70.0,22.88,21.47,22.33,0.0,3.32,6.0,1.0,4903.0,1661.0,2151.0,742.0,0.0,349.0,0.12962962962962962,0.011111111111111112,0.001851851851851852,9.079629629629629,0
2009,8,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",152.0,17.0,9.62,0.0,3.98,0.0,3.4,1.0,0.0,749.0,550.0,0.0,125.0,0.0,74.0,0.1118421052631579,0.006578947368421052,0.0,4.927631578947368,0
2019,8,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",118.0,23.0,5.85,2.92,5.61,0.0,8.62,0.0,1.0,1336.0,257.0,454.0,208.0,0.0,417.0,0.19491525423728814,0.0,0.00847457627118644,11.322033898305085,0
2021,5,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",394.0,44.0,31.0,3.0,0.0,0.0,10.0,0.0,0.0,1884.0,1269.0,173.0,0.0,0.0,442.0,0.1116751269035533,0.0,0.0,4.781725888324873,0
2006,8,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",506.0,130.0,34.31,5.52,30.2,0.0,59.96,11.0,0.0,8793.0,2085.0,324.0,1758.0,0.0,4626.0,0.25691699604743085,0.021739130434782608,0.0,17.377470355731226,1
2019,1,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metropolitan Oakland International",93.0,55.0,34.93,0.99,0.0,1.55,17.53,0.0,0.0,2274.0,1118.0,87.0,0.0,128.0,941.0,0.5913978494623656,0.0,0.0,24.451612903225808,1
2020,10,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2251.0,286.0,40.92,11.33,183.63,2.64,47.48,1.0,5.0,15069.0,3252.0,1068.0,6138.0,93.0,4518.0,0.12705464238116393,0.000444247001332741,0.002221235006663705,6.694358063083074,0
2025,1,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",20.0,2.0,1.39,0.0,0.39,0.0,0.21,0.0,0.0,400.0,263.0,0.0,89.0,0.0,48.0,0.1,0.0,0.0,20.0,0
2016,5,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",75.0,10.0,4.49,0.0,4.12,0.0,1.39,0.0,0.0,442.0,258.0,0.0,122.0,0.0,62.0,0.13333333333333333,0.0,0.0,5.8933333333333335,0
2017,6,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",32.0,5.0,3.38,0.0,1.0,0.0,0.62,1.0,1.0,138.0,96.0,0.0,18.0,0.0,24.0,0.15625,0.03125,0.03125,4.3125,0
2014,9,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",116.0,22.0,6.78,0.52,4.32,0.0,10.38,0.0,0.0,851.0,333.0,15.0,110.0,0.0,393.0,0.1896551724137931,0.0,0.0,7.336206896551724,0
2022,5,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",79.0,6.0,2.87,0.09,1.13,0.0,1.91,0.0,0.0,254.0,110.0,8.0,18.0,0.0,118.0,0.0759493670886076,0.0,0.0,3.2151898734177213,0
2024,8,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1077.0,233.0,66.95,7.63,61.96,0.0,96.45,11.0,1.0,14730.0,3624.0,985.0,2721.0,0.0,7400.0,0.21634168987929434,0.01021355617455896,0.0009285051067780873,13.676880222841225,1
2008,9,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",60.0,4.0,1.97,0.0,2.0,0.0,0.03,1.0,0.0,106.0,59.0,0.0,46.0,0.0,1.0,0.06666666666666667,0.016666666666666666,0.0,1.7666666666666666,0
2017,7,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",115.0,8.0,5.03,0.0,2.8,0.0,0.17,0.0,0.0,480.0,384.0,0.0,85.0,0.0,11.0,0.06956521739130435,0.0,0.0,4.173913043478261,0
2019,9,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",417.0,77.0,21.06,3.64,19.98,0.0,32.33,7.0,0.0,4629.0,1279.0,770.0,701.0,0.0,1879.0,0.18465227817745802,0.016786570743405275,0.0,11.100719424460431,0
2009,12,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013,12,US,US Airways Inc.,MCI,"Kansas City, MO: Kansas City International",181.0,36.0,17.87,0.0,14.12,0.77,3.25,1.0,0.0,1030.0,565.0,0.0,362.0,20.0,83.0,0.19889502762430938,0.0055248618784530384,0.0,5.69060773480663,0
2004,8,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",310.0,60.0,8.17,0.67,30.01,0.48,20.67,0.0,0.0,3441.0,332.0,30.0,2003.0,13.0,1063.0,0.1935483870967742,0.0,0.0,11.1,0
2008,10,NW,Northwest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",75.0,13.0,6.58,0.0,6.42,0.0,0.0,0.0,0.0,385.0,245.0,0.0,140.0,0.0,0.0,0.17333333333333334,0.0,0.0,5.133333333333334,0
2023,4,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",645.0,209.0,81.32,2.16,21.82,1.67,102.03,6.0,1.0,9400.0,3492.0,203.0,768.0,46.0,4891.0,0.324031007751938,0.009302325581395349,0.0015503875968992248,14.573643410852712,1
2004,4,RU,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",147.0,17.0,2.28,0.34,7.24,0.0,7.14,1.0,0.0,819.0,341.0,12.0,202.0,0.0,264.0,0.11564625850340136,0.006802721088435374,0.0,5.571428571428571,0
2008,11,MQ,American Eagle Airlines Inc.,CWA,"Mosinee, WI: Central Wisconsin",87.0,12.0,1.81,0.74,4.43,0.0,5.02,2.0,0.0,507.0,107.0,24.0,145.0,0.0,231.0,0.13793103448275862,0.022988505747126436,0.0,5.827586206896552,0
